aid,sdate,edate,scomplete,ipblock,ipcountry,duration,stateregion,country,r1_predictout,r2_predictout,r3_predictout,r4_predictout,r5_predictout,r6_predictout,r7_predictout,r8_predictout,r9_predictout,r10_predictout,r11_predictout,r12_predictout,r13_predictout,r14_predictout,r15_predictout,r16_predictout,r17_predictout,r18_predictout,r19_predictout,r20_predictout,r21_predictout,r22_predictout,r23_predictout,r24_predictout,r25_predictout,r26_predictout,r27_predictout,r28_predictout,r29_predictout,r30_predictout,r31_predictout,r32_predictout,r33_predictout,r34_predictout,r35_predictout,r36_predictout,r37_predictout,r38_predictout,r39_predictout,r40_predictout,consent_sec,recaptcha,intdetect,outsideus,education,gender,gender_text,byear,race_aa,race_asian,race_hisp,race_meast,race_multi,race_island,race_white,race_ident,race_ident_text,race_nat,employment,hhinc,marr_status,pol_ideo,pol_pident,pol_pident_text,numreason1,numreason2,numreason3,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18,bfi_19,bfi_20,bfi_21,bfi_22,bfi_23,bfi_24,bfi_25,bfi_26,bfi_27,bfi_28,bfi_29,bfi_30,bfi_31,bfi_32,bfi_33,bfi_34,bfi_35,bfi_36,bfi_37,bfi_38,bfi_39,bfi_40,bfi_41,bfi_42,bfi_43,bfi_44,soc_dist1,soc_dist2,soc_dist3,soc_dist4,soc_dist5,soc_dist6,soc_dist7,soc_dist_DQ,true_dice_DQ,soc_dist_CM,true_dice_CM
953.0,4/6/20 10:39,4/6/20 11:01,Yes,No,United States,1297,KY,United States,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,24.252,1.0,No,No,2-year degree,Female,,1962,,,,,,,1.0,,,,Employed full-time in an organization,"$30,000 - $39,999",Married or in a domestic partnership,Extremely conservative,Republican,,4.0,10.0,39.0,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,No/Different,Yes/Similar
954.0,4/6/20 10:02,4/6/20 10:19,Yes,No,United States,1041,VA,United States,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,20.691,1.0,No,No,4-year degree,Female,,1973,,,,,,,1.0,,,,Employed full-time in an organization,"$125,000 or more",Married or in a domestic partnership,Conservative,Republican,,4.0,50.0,39.0,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,No,Yes,,
955.0,4/7/20 1:40,4/7/20 2:03,Yes,No,United States,1384,TX,United States,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,134.3,1.0,No,No,Some college,Male,,1984,,,,,,,1.0,,,,Employed part-time in an organization,"Less than $10,000","Single, never married",Extremely liberal,Other,socialist,4.0,10.0,39.0,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,6.0,5.0,No,Yes,,
956.0,4/7/20 3:09,4/7/20 3:27,Yes,No,United States,1083,MI,United States,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,22.224,1.0,No,No,4-year degree,Male,,1950,,,,,,,1.0,,,,Retired,"$70,000 - $79,999",Divorced,Slightly liberal,Democrat,,8.0,10.0,39.0,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,Yes/Similar,No/Different
957.0,4/7/20 7:36,4/7/20 7:54,Yes,No,United States,1095,TX,United States,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,21.233,1.0,No,No,4-year degree,Female,,1970,1.0,,1.0,,1.0,,,,,,Self-employed,"$10,000 - $19,999",Married or in a domestic partnership,Moderate; middle of the road,"Independent, but lean Republican",,4.0,10.0,39.0,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,9.0,Entirely willing,9.0,No,Yes,,
958.0,4/6/20 15:02,4/6/20 15:20,Yes,No,United States,1096,WA,United States,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,22.968,1.0,No,No,Professional degree,Female,,1972,,,,,,,1.0,,,,Employed part-time in an organization,"$40,000 - $49,999","Single, never married",Extremely liberal,Democrat,,8.0,10.0,39.0,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,9.0,9.0,Entirely willing,Yes - once,No,,
959.0,4/6/20 15:03,4/6/20 15:28,Yes,No,United States,1466,CA,United States,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,41.47,1.0,No,No,Doctorate,Female,,1956,,,,,,,1.0,,,,Employed part-time in an organization,"$20,000 - $29,999",Married or in a domestic partnership,Liberal,Democrat,,4.0,10.0,39.0,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Entirely willing,10,10,Entirely willing,8.0,9.0,9.0,,,No/Different,No/Different
960.0,4/6/20 9:38,4/6/20 9:52,Yes,No,United States,836,OR,United States,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,22.645,1.0,No,No,4-year degree,Male,,1970,,,,,,,1.0,,,,Employed full-time in an organization,"$40,000 - $49,999","Single, never married",Extremely liberal,Democrat,,4.0,10.0,39.0,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,No,Yes,,
961.0,4/7/20 3:22,4/7/20 3:48,Yes,No,United States,1537,OH,United States,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,21.59,1.0,No,No,Some college,Female,,1983,,,,,,,1.0,,,,"Unemployed, not looking for work","Less than $10,000",Divorced,Moderate; middle of the road,Independent with no party preference,,8.0,10.0,39.0,Strongly agree,Somewhat disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,Yes/Similar,No/Different
962.0,4/6/20 15:04,4/6/20 15:40,Yes,No,United States,2152,NV,United States,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,145.312,1.0,No,No,Some college,Male,,1991,,1.0,1.0,,,,,,,,"Unemployed, looking for work","$90,000 - $99,999","Single, never married",Moderate; middle of the road,"Independent, but lean Democrat",,8.0,10.0,39.0,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,8.0,6.0,10,10,8.0,10,Entirely willing,,,No/Different,Yes/Similar
963.0,4/6/20 15:05,4/6/20 15:23,Yes,No,United States,1090,NY,United States,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,149.074,1.0,No,No,4-year degree,Male,,1986,,1.0,,,,,,,,,Employed full-time in an organization,"$30,000 - $39,999","Single, never married",Liberal,Democrat,,4.0,10.0,39.0,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,10,Entirely willing,Entirely willing,,,No/Different,No/Different
964.0,4/7/20 2:32,4/7/20 2:54,Yes,No,United States,1308,NV,United States,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,35.059,1.0,No,No,High school graduate,Male,,1974,,,,,,,1.0,,,,"Unemployed, not looking for work","$10,000 - $19,999","Single, never married",Extremely liberal,Democrat,,8.0,50.0,39.0,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,No,Yes,,
965.0,4/6/20 15:02,4/6/20 15:19,Yes,No,United States,1019,TX,United States,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,77.496,1.0,No,No,2-year degree,Male,,1974,,,,,,,1.0,,,,Currently unable to work,"$10,000 - $19,999",Divorced,Slightly conservative,"Independent, but lean Republican",,8.0,10.0,39.0,Neither agree nor disagree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,Yes/Similar,No/Different
966.0,4/6/20 15:03,4/6/20 15:21,Yes,No,United States,1027,CO,United States,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,21.435,1.0,No,No,4-year degree,Female,,1987,,,,,,,1.0,,,,Employed full-time in an organization,"$60,000 - $69,999","Single, never married",Liberal,Democrat,,8.0,50.0,39.0,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,,,Yes/Similar,No/Different
967.0,4/7/20 12:31,4/7/20 12:45,Yes,No,United States,827,NJ,United States,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,23.255,1.0,No,No,Some college,Male,,1988,,,,,,,1.0,,,,Employed full-time in an organization,"$20,000 - $29,999","Single, never married",Conservative,Republican,,4.0,50.0,39.0,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Somewhat disagree,Entirely willing,Entirely willing,Entirely willing,Entirely willing,Entirely willing,4.0,3.0,Yes - once,Yes,,
968.0,4/6/20 18:13,4/6/20 18:42,Yes,No,United States,1793,OK,United States,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,51.548,1.0,No,No,4-year degree,Female,,1986,,,,,,,1.0,,,,Employed full-time in an organization,"$30,000 - $39,999",Married or in a domestic partnership,Extremely conservative,Republican,,4.0,10.0,39.0,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Entirely willing,Entirely willing,9.0,9.0,8.0,7.0,10,Yes - a couple of times,Yes,,
969.0,4/6/20 9:38,4/6/20 9:52,Yes,No,United States,852,NC,United States,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,21.668,1.0,No,No,2-year degree,Female,,1985,,,,,,,1.0,,,,Employed part-time in an organization,"$125,000 or more",Married or in a domestic partnership,Slightly conservative,"Independent, but lean Republican",,4.0,10.0,39.0,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,10,9.0,10,8.0,8.0,6.0,8.0,No,Yes,,
